age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
36,4,185325,3,4,13,3,4,1,0,0,37,33,0
25,4,218667,3,2,11,0,4,1,0,0,40,33,0
47,6,160131,7,0,8,1,4,1,0,0,40,33,0
24,0,267955,12,4,0,3,4,0,0,0,20,33,0
28,4,38918,7,2,8,0,4,1,0,0,50,3,1
58,4,156493,3,2,12,0,4,1,0,0,35,33,0
30,4,278006,3,0,5,4,4,0,0,0,40,33,0
37,5,199816,6,2,2,0,4,1,0,0,50,33,1
53,4,153486,3,5,6,1,4,1,0,0,30,33,0
40,4,170413,3,0,1,1,4,0,0,1741,40,33,0
31,6,109195,15,2,10,0,4,1,0,0,70,33,0
64,4,125684,3,2,8,0,4,1,0,0,40,33,0
21,4,243368,5,4,10,1,4,1,0,0,25,19,0
41,4,118212,15,2,8,0,4,1,3103,0,40,33,1
32,4,37070,3,4,12,1,4,1,0,0,40,17,0
38,4,189922,14,2,4,0,4,1,0,0,50,33,1
35,4,246449,3,4,13,1,4,1,3325,0,50,33,0
34,4,228873,15,4,9,3,4,1,0,0,40,33,0
50,4,421132,3,2,8,0,4,1,0,0,40,33,0
37,4,162424,3,2,8,0,4,1,0,0,45,33,0
38,4,450924,8,2,13,0,4,1,3942,0,40,33,0
32,4,268282,11,3,10,2,4,1,0,0,35,19,0
66,0,270460,11,0,0,1,4,1,0,0,40,33,0
32,4,223212,5,2,12,0,4,1,0,0,40,19,0
47,4,169180,4,4,2,1,4,0,0,0,35,33,0
43,4,106900,7,2,2,0,4,1,0,0,40,33,0
63,4,149756,0,2,8,0,4,1,0,1740,40,33,0
54,4,32454,3,2,6,0,4,1,0,0,60,33,1
35,4,417136,3,0,8,4,2,1,0,0,40,33,0
21,4,287681,3,4,12,3,4,1,0,0,40,19,0
41,1,333070,7,2,8,0,2,1,0,0,35,33,0
18,0,344742,0,4,0,3,4,1,0,0,40,33,0
43,4,199689,15,3,4,4,4,0,0,0,20,33,0
25,4,40915,15,4,9,1,4,0,0,0,40,33,1
64,0,29825,3,2,0,0,4,1,0,0,5,33,0
31,4,248178,7,2,13,0,2,1,0,0,35,33,0
30,4,243867,7,4,2,1,2,1,0,0,45,33,0
53,6,35295,15,4,4,4,4,1,0,0,60,33,1
46,4,294907,10,2,12,0,4,1,0,0,40,19,0
50,4,155433,15,0,9,1,4,0,0,0,50,33,0
38,6,29430,7,0,12,4,4,1,0,0,40,33,0
40,6,179533,3,2,6,0,4,1,0,0,75,33,1
52,4,178983,2,2,2,0,4,1,0,0,40,0,1
51,4,263439,15,2,11,0,4,1,0,0,40,33,0
35,2,308945,3,2,8,0,4,1,0,0,40,33,1
34,2,213722,3,2,3,0,4,1,0,0,57,33,1
32,4,164197,15,2,9,0,4,1,0,0,60,33,1
34,4,159255,3,2,9,0,4,1,0,0,60,33,1
65,0,76131,3,4,0,4,1,0,0,0,40,33,0
34,1,174724,14,0,1,3,2,0,1831,0,40,33,0
32,4,339196,3,4,8,3,4,1,0,0,40,33,0
37,2,176949,4,2,9,0,4,1,7688,0,55,33,1
28,4,140845,0,4,12,1,4,0,0,155,40,33,0
29,4,377414,13,0,5,1,4,0,0,0,40,33,0
21,4,219086,3,4,13,3,4,1,0,0,35,33,0
50,4,88842,15,2,6,0,4,1,7298,0,40,33,1
35,4,391937,7,2,9,0,4,1,0,0,40,33,0
39,6,176900,3,2,13,0,4,1,0,0,50,33,1
47,4,52795,7,2,12,0,4,1,0,0,46,33,0
53,1,36186,15,2,9,0,4,1,7298,0,40,33,1
43,2,105862,7,2,1,5,4,0,0,1902,40,33,1
38,4,498785,3,2,11,0,4,1,0,0,40,33,0
54,4,99516,3,2,8,0,4,1,0,0,35,33,0
19,4,89211,3,4,4,3,4,0,0,0,40,33,0
28,4,584790,14,2,13,0,4,1,0,0,40,33,1
26,4,57593,1,2,8,0,4,1,0,0,40,33,0
26,4,155752,7,2,12,0,2,1,0,0,40,33,0
19,4,187352,3,2,8,0,4,1,0,0,40,33,0
32,4,222205,7,2,2,5,4,0,0,0,40,33,1
27,4,107812,15,2,4,2,4,1,0,0,40,33,1
52,4,186785,3,4,4,1,4,1,0,1876,50,33,0
53,4,104501,15,4,9,1,4,1,0,0,42,33,0
27,0,280699,7,4,0,4,4,0,0,0,40,33,0
59,4,182460,15,2,9,0,4,1,0,0,60,33,1
42,4,390781,15,2,1,5,2,0,0,0,40,33,0
30,4,30101,7,2,8,0,4,1,0,0,40,33,1
49,4,148169,3,2,4,0,4,1,5013,0,40,33,0
37,4,201259,1,0,6,1,4,1,0,0,65,33,0
19,4,73190,7,4,11,3,4,1,0,0,20,33,0
20,4,124751,7,4,14,3,4,0,0,0,20,33,0
19,4,119529,7,4,13,3,4,0,0,0,15,33,0
43,4,188808,4,2,9,0,4,1,0,0,45,33,1
35,4,49020,4,2,9,0,4,1,0,0,60,33,1
69,0,628797,7,6,0,1,4,0,0,0,20,33,0
18,4,140164,1,4,4,3,4,0,0,0,40,33,0
19,4,231972,1,4,1,3,4,0,0,0,20,33,0
23,4,353696,3,4,10,3,4,1,0,0,40,33,0
82,5,220667,11,6,9,1,4,0,0,0,40,33,0
24,4,109053,3,4,13,2,4,1,0,0,25,33,0
63,4,318763,7,0,8,4,4,1,0,0,22,33,0
26,4,144483,14,0,4,3,4,0,594,0,35,33,0
55,2,258121,6,2,2,0,4,1,0,1902,40,33,1
35,4,216711,3,2,8,0,4,1,0,0,40,33,1
24,1,29591,15,4,2,1,3,0,0,0,40,33,0
33,4,172664,7,2,9,0,4,1,0,0,70,33,1
41,4,37997,8,0,6,1,4,1,0,0,84,33,1
38,4,227615,7,2,8,0,4,1,0,0,40,33,1
46,4,59767,7,0,4,1,4,1,0,0,50,33,0
34,0,93834,3,5,0,3,4,0,0,0,8,33,0
34,4,210736,7,5,1,4,2,0,0,0,40,0,0
34,4,376979,12,4,8,1,4,1,0,0,40,33,0
27,4,197905,7,2,13,0,4,1,0,0,40,33,0
42,4,138634,3,2,4,0,4,1,0,0,40,33,0
39,2,267893,13,2,8,0,2,1,7298,0,40,33,1
21,4,311478,3,4,11,3,2,1,0,0,45,33,0
44,4,226129,14,2,2,0,4,1,0,0,50,33,1
36,6,193026,3,4,10,1,4,1,0,0,60,33,0
37,4,211154,7,0,12,1,4,1,0,0,52,33,0
21,4,565313,3,4,13,3,2,1,0,0,40,33,0
42,4,173628,15,2,9,0,4,1,0,0,40,33,1
35,4,187329,15,4,2,1,4,0,0,0,40,33,0
18,4,132397,8,4,13,3,2,0,0,0,18,33,0
42,4,181265,14,2,6,0,4,1,0,0,48,33,0
36,2,116892,7,2,8,0,4,1,0,0,40,33,0
37,4,101020,15,5,9,1,4,1,4787,0,55,33,1
36,4,111545,15,2,2,0,4,1,0,1902,40,33,1
36,4,281021,3,4,6,1,4,1,0,0,45,33,0
41,5,117721,7,2,10,0,4,1,0,0,65,33,0
35,4,185366,15,4,4,1,4,1,0,0,50,33,0
35,6,185848,3,4,9,1,4,1,4650,0,50,33,0
64,6,280508,3,2,6,0,4,1,0,0,50,33,0
51,7,103063,15,2,3,0,4,1,7298,0,40,33,1
57,4,158077,15,2,4,5,4,0,0,0,40,33,0
34,6,320194,6,5,2,4,4,1,0,0,48,33,1
62,4,211035,15,2,1,5,4,0,0,0,30,33,1
43,4,137126,7,2,9,0,4,1,0,0,40,33,1
31,4,97405,3,4,13,4,4,0,0,0,40,33,0
50,7,97778,3,2,3,0,4,1,0,0,40,33,0
34,2,243867,1,5,12,1,2,1,0,0,40,33,0
58,4,119751,3,2,14,2,1,0,0,0,60,24,0
35,4,150309,7,2,6,0,0,1,0,1887,40,33,1
36,4,173804,7,4,4,1,4,0,0,0,35,33,0
60,4,140516,7,6,9,1,4,0,0,0,40,33,0
55,4,436861,4,0,2,1,4,0,14084,0,40,33,1
40,4,240504,15,2,4,0,4,1,0,0,45,33,1
52,4,279543,7,2,4,0,4,1,0,0,60,37,1
57,4,224174,14,6,8,1,2,1,0,0,40,0,0
42,4,350550,7,2,12,0,4,1,0,0,45,33,0
22,4,215917,3,2,8,0,0,1,0,0,40,33,0
22,4,145964,15,4,4,3,4,1,0,0,40,33,0
37,4,175390,3,0,12,4,2,0,0,0,40,33,0
24,4,236769,13,4,9,3,4,1,0,0,40,33,0
30,4,123178,0,4,8,1,4,1,0,0,50,33,0
35,4,30529,3,2,11,0,4,1,0,0,40,33,0
19,0,47235,7,4,0,3,4,0,0,0,20,33,0
52,4,84451,14,0,13,1,4,1,0,0,32,33,0
22,4,289579,15,4,9,1,4,0,0,0,40,33,0
44,4,192878,15,2,12,0,4,1,0,0,40,33,1
30,6,48520,3,4,4,3,4,1,0,0,80,33,0
61,4,313170,3,6,8,1,4,1,0,0,40,33,0
24,7,123160,4,3,2,1,1,0,0,0,10,23,0
70,5,247383,7,2,9,0,4,1,0,0,40,33,1
36,5,48063,3,2,10,0,4,1,0,0,80,33,0
51,2,184542,3,2,12,0,4,1,0,0,40,33,0
17,4,114420,1,4,4,3,4,0,0,0,30,33,0
27,6,420054,3,4,8,4,4,1,9562,0,50,33,1
40,4,107306,15,2,9,0,4,1,0,0,40,33,1
47,4,149337,15,4,1,1,4,1,0,0,60,33,0
61,4,160037,11,0,13,1,4,1,0,0,35,33,0
42,4,185602,3,2,9,5,4,0,0,0,40,33,1
32,7,230224,13,2,13,0,4,1,0,0,35,33,0
27,4,200500,11,2,6,0,4,1,0,0,45,33,0
27,0,173178,7,4,0,1,2,1,0,0,36,33,0
34,4,87218,4,2,9,0,4,1,0,1887,50,33,1
39,4,360494,3,4,6,1,4,1,0,0,40,33,0
48,4,30289,0,2,8,0,4,1,0,0,30,33,0
21,4,292264,3,4,8,1,4,1,0,0,35,33,0
58,0,37591,15,6,0,1,4,0,0,0,40,33,0
58,2,310085,3,2,13,0,4,1,0,0,40,33,1
24,4,117779,15,4,9,3,4,1,0,0,40,33,0
58,4,194733,13,2,8,0,4,1,0,0,40,33,1
27,4,329426,4,4,9,1,4,1,0,0,37,33,0
18,4,78181,1,4,13,3,4,0,0,0,30,33,0
44,4,54507,3,4,12,1,4,0,0,0,40,33,0
28,4,47168,0,4,12,3,4,0,0,0,40,33,0
56,4,146660,3,0,11,4,4,1,0,0,10,33,0
32,4,36302,7,2,1,0,4,1,0,0,50,33,0
33,4,109996,13,3,2,3,4,0,0,0,40,33,0
57,6,135134,4,4,10,1,4,1,0,0,20,33,0
63,4,298699,13,2,9,0,4,1,0,0,40,33,1
43,4,38946,15,2,2,0,4,1,0,0,50,33,1
35,4,208358,15,2,9,0,4,1,0,0,37,33,1
64,4,256019,4,4,2,1,4,0,0,0,35,33,0
25,4,632834,3,4,8,3,2,1,0,0,40,33,0
54,4,294991,0,2,11,0,4,1,0,0,40,33,0
53,4,167033,7,4,9,1,2,0,0,0,40,33,0
40,4,341204,7,0,9,4,4,0,1831,0,30,33,0
32,4,286675,7,4,9,2,4,1,0,0,40,33,0
45,4,148900,15,2,2,0,4,1,0,0,50,33,1
46,4,175925,7,2,10,0,4,1,0,0,40,33,0
37,4,390243,3,4,6,1,2,1,0,0,45,33,0
57,4,220871,11,6,12,4,2,0,0,0,40,33,0
31,4,222654,15,2,9,0,4,1,0,0,40,33,0
46,2,274689,13,0,3,1,4,1,0,0,40,33,0
48,4,329778,3,6,13,4,4,0,0,0,40,33,0
66,0,106791,3,6,0,4,4,0,0,0,40,33,0
53,4,200576,1,0,8,2,4,0,0,0,40,33,0
39,4,248011,14,2,12,0,4,1,5178,0,40,33,1
36,5,306156,7,2,4,0,4,1,15024,0,60,33,1
28,4,606111,2,4,2,1,4,0,0,0,60,3,1
26,4,176795,15,4,1,3,4,0,0,0,40,33,1
37,4,326886,3,2,6,0,4,1,0,0,40,33,0
59,4,186385,0,2,12,0,4,1,0,0,40,33,0
20,4,313817,7,2,8,0,4,1,0,0,40,33,0
61,6,140141,7,2,8,0,4,1,0,0,40,33,0
53,4,283743,3,2,6,0,4,1,0,2002,40,33,0
62,5,118725,3,2,9,0,2,1,20051,0,72,33,1
38,2,316470,15,2,2,0,4,1,0,0,40,33,1
45,4,180010,3,0,4,3,4,0,0,0,40,33,0
38,4,333651,15,2,2,0,4,1,15024,0,70,33,1
45,4,200471,3,2,1,0,4,1,0,0,35,33,0
54,5,151580,15,2,5,0,4,1,0,0,40,33,1
33,4,111567,15,4,4,3,4,1,0,0,40,33,0
28,4,249571,3,2,4,0,4,1,0,0,40,33,0
35,4,112512,3,6,13,3,4,0,0,0,40,33,0
56,6,140729,3,2,12,0,4,1,0,0,45,33,0
42,4,194636,3,2,4,0,4,1,0,0,40,33,0
60,4,198727,3,2,2,0,4,1,0,0,30,33,0
26,4,188767,15,4,4,3,4,1,0,0,40,33,0
21,4,223019,3,4,13,3,4,0,0,0,30,33,0
62,2,115763,4,2,2,5,4,0,0,0,40,33,1
50,4,256861,3,2,4,0,4,1,0,0,80,33,0
18,4,99219,1,4,4,3,4,0,0,0,15,33,0
44,4,107584,4,2,1,0,4,1,3908,0,50,33,0
54,2,279452,3,2,10,0,4,1,0,0,40,33,0
40,4,34987,15,4,4,1,4,1,0,0,53,33,0
59,1,212448,3,6,4,4,4,0,0,0,40,3,0
34,4,286020,3,2,12,0,4,1,0,0,45,33,0
40,4,221172,4,2,9,0,4,1,0,0,65,33,1
59,6,140957,14,4,9,1,4,1,0,0,35,33,1
22,4,250647,7,4,1,3,4,1,0,0,12,33,0
77,4,235775,3,2,13,0,4,1,0,0,25,37,0
36,5,173968,7,2,9,0,4,1,0,0,40,33,1
62,4,190273,3,4,3,1,4,1,0,0,40,33,0
53,5,59840,7,2,9,0,4,1,0,0,60,33,0
30,4,132601,15,2,9,0,4,1,99999,0,50,33,1
52,5,415037,7,0,9,1,4,1,0,0,65,33,1
33,4,238912,2,2,2,0,4,1,0,0,60,33,1
22,4,258298,7,4,1,3,4,1,0,0,35,33,0
46,4,208872,14,2,2,0,4,1,0,0,40,33,1
26,4,245880,3,4,1,1,4,1,0,0,60,33,0
26,4,403788,13,4,13,3,2,1,0,0,40,33,0
29,2,123983,4,4,2,3,1,1,0,0,40,30,0
53,4,152373,7,0,8,1,4,1,0,0,48,33,1
26,4,147821,15,4,4,3,4,0,0,0,45,0,0
33,4,134886,3,4,4,3,4,0,0,0,20,33,0
39,4,237713,6,2,4,0,4,1,0,2415,99,33,1
58,6,81642,3,2,10,0,4,1,0,0,60,33,0
35,4,178948,4,4,2,4,4,0,0,0,32,33,0
18,4,118983,3,4,9,3,4,1,0,0,30,33,0
33,6,48214,4,2,2,5,4,0,0,0,8,33,0
39,4,164712,7,4,6,4,4,1,0,0,40,33,0
19,4,191986,0,4,4,4,4,0,0,0,40,33,0
34,6,181091,7,4,10,3,4,1,0,0,50,33,0
30,4,175931,3,2,8,0,4,1,0,0,40,33,0
61,5,113544,4,2,4,0,4,1,0,0,40,33,1
25,4,212311,7,4,1,4,2,0,0,0,40,33,0
21,0,133515,13,4,0,3,4,0,594,0,40,33,0
46,4,125487,14,2,5,0,4,1,0,0,40,33,0
53,1,439263,15,2,1,0,2,1,0,0,40,33,1
32,4,46746,7,0,8,4,4,1,0,0,40,33,0
48,4,162236,15,0,9,1,4,0,0,0,50,33,1
43,4,51494,3,2,12,0,4,1,0,0,65,33,0
35,4,194404,15,2,2,0,4,1,0,0,40,33,1
57,4,161964,3,2,8,0,4,1,0,0,55,33,0
33,4,79923,4,2,2,0,4,1,0,0,45,33,1
64,5,307786,9,2,4,0,4,1,0,0,20,33,0
49,6,263568,15,2,9,0,4,1,0,0,60,33,1
18,4,345285,1,4,4,3,4,0,0,0,20,33,0
22,4,170302,3,4,11,4,4,1,0,1974,45,33,0
26,4,274724,7,4,13,2,4,1,0,0,40,20,0
20,1,410446,3,4,1,2,4,1,0,0,20,33,0
23,4,133985,0,4,8,3,2,0,0,0,40,33,0
33,4,125856,3,2,8,0,4,1,0,0,40,33,0
23,4,274424,1,5,13,4,4,0,0,0,40,33,0
24,4,89347,1,4,12,1,4,0,0,0,40,33,0
47,4,100931,4,0,2,1,4,1,0,0,45,33,0
27,4,69757,7,4,1,1,4,0,0,0,60,33,0
25,4,232938,7,4,10,4,4,1,0,0,40,33,0
39,4,132879,2,2,9,0,4,1,0,0,42,33,1
60,4,491214,3,6,4,1,4,0,0,0,30,33,0
21,4,35424,7,4,4,3,4,0,0,0,25,33,0
28,4,189241,1,2,11,3,4,1,0,0,40,33,0
36,4,160192,3,4,13,1,4,1,0,0,40,33,0
53,1,130703,3,2,1,0,2,1,0,0,40,33,0
25,4,177499,15,4,8,3,4,1,0,1590,35,33,0
33,4,103596,14,2,6,0,4,1,0,0,40,33,0
48,4,164966,15,2,9,0,1,1,0,0,40,11,1
21,4,140764,3,4,1,2,4,0,0,0,45,33,0
36,4,353263,15,0,1,4,4,0,0,0,40,33,0
44,4,92649,3,2,8,5,4,0,0,0,40,33,1
32,4,133503,3,2,1,0,4,1,0,0,40,33,0
48,4,155664,3,2,8,0,4,1,7688,0,70,33,1
34,2,454076,14,2,13,0,4,1,0,0,40,33,1
62,5,234738,15,2,9,0,4,1,5013,0,50,33,0
41,4,118721,8,0,1,1,0,1,0,0,40,33,0
30,4,337908,13,2,1,5,2,0,0,0,20,33,0
50,4,140592,3,2,12,5,4,0,0,0,40,33,0
26,4,134004,7,2,9,5,4,0,0,0,40,33,0
58,5,113806,15,2,9,0,4,1,7688,0,30,33,1
20,4,206869,7,4,4,3,4,0,0,0,30,33,0
40,4,188942,7,2,4,5,2,0,0,0,40,27,0
73,6,151255,7,6,10,1,4,0,0,0,75,33,0
55,6,170350,3,0,13,2,4,0,0,0,40,33,0
17,4,268276,8,4,13,3,4,1,0,0,12,33,0
43,4,112131,7,2,9,0,4,1,0,0,40,33,0
28,4,114967,15,2,2,0,4,1,0,0,40,33,1
49,4,191389,3,0,4,1,4,0,0,0,40,33,0
51,2,133336,4,2,2,0,4,1,15024,0,40,33,1
22,0,367655,7,4,0,3,4,1,0,0,40,33,0
29,1,242147,3,0,1,1,3,1,0,0,45,33,0
39,0,103986,3,4,0,1,4,1,0,1590,40,33,0
47,4,251508,3,0,5,1,4,0,0,0,36,33,0
36,4,116608,3,4,1,1,4,0,4865,0,40,33,0
23,4,182615,7,4,1,3,4,1,0,0,40,33,0
71,4,258126,12,2,3,0,4,1,0,0,39,37,0
60,4,276009,3,2,13,0,1,1,0,0,30,24,0
22,0,157332,7,4,0,3,4,0,0,0,40,33,0
62,0,123612,15,2,0,0,4,1,0,0,4,33,0
61,4,143837,3,2,12,0,4,1,0,0,40,33,0
45,5,151584,6,2,2,0,4,1,0,0,35,33,1
55,4,179534,1,6,11,4,4,0,0,0,40,33,0
41,4,349221,3,4,8,3,2,0,0,0,35,33,0
57,4,43290,0,0,13,1,0,0,0,0,20,33,0
51,4,81534,1,4,13,2,1,1,0,0,35,33,0
39,4,178815,3,4,4,1,4,1,0,0,55,33,0
37,4,22494,7,3,9,4,4,0,0,0,41,33,0
18,4,56613,7,4,12,3,4,0,0,0,20,33,0
46,4,180695,7,4,1,3,4,0,0,0,40,33,0
26,4,68001,4,4,2,1,4,0,0,0,40,33,0
25,4,339324,15,4,5,1,4,1,0,0,40,33,0
19,4,195805,3,4,4,3,4,0,0,0,12,33,0
36,4,272090,15,0,2,4,4,0,0,0,45,40,0
39,4,257597,13,2,5,0,4,1,0,0,42,33,0
35,5,184655,3,2,4,0,4,1,0,0,62,33,0
21,4,196467,3,4,12,1,4,1,0,0,35,33,0
30,4,201122,15,2,2,0,4,1,0,0,40,33,1
19,4,181546,7,4,1,3,4,0,0,0,40,33,0
20,4,291979,3,2,4,2,4,1,0,0,20,33,0
43,6,145441,6,2,2,0,4,1,0,0,30,33,1
20,4,39927,3,4,13,1,4,1,0,0,8,33,0
65,6,99359,6,4,2,1,4,1,1086,0,60,33,0
35,4,115803,1,0,6,1,4,1,0,0,40,33,0
32,4,285946,15,4,9,1,4,0,0,0,50,33,0
54,4,139850,4,2,9,0,1,1,0,0,45,33,1
57,5,105582,15,2,9,0,4,1,0,2415,40,33,1
44,6,33121,7,2,10,0,4,1,0,0,72,33,0
31,2,204470,4,4,2,1,4,1,0,0,43,33,0
27,4,112754,7,2,12,0,2,1,0,0,56,33,0
43,4,104660,4,6,9,4,4,1,4934,0,40,33,1
43,2,209899,4,4,5,1,2,0,8614,0,47,33,1
44,4,83827,3,0,9,1,4,0,0,0,50,33,0
59,4,172618,7,0,4,1,4,1,0,0,56,33,0
39,4,328466,1,2,13,0,4,1,2407,0,70,19,0
57,4,180636,7,2,8,0,4,1,0,0,40,33,0
23,4,345577,15,4,1,1,4,0,0,0,46,33,0
51,4,280292,3,2,4,0,4,1,0,0,40,33,0
37,4,318168,3,4,12,1,2,1,1055,0,20,33,0
25,4,218667,10,2,11,3,4,1,0,0,40,33,0
67,2,191800,15,0,1,4,2,0,6360,0,35,33,0
27,4,133696,7,2,2,0,4,1,0,0,88,33,0
43,4,249771,3,2,6,0,1,1,0,0,99,33,0
39,1,149347,4,4,2,1,4,1,0,0,40,25,1
18,4,358121,7,4,4,3,4,0,0,0,25,33,0
45,4,144579,15,2,2,0,4,1,0,0,40,33,1
57,4,178154,0,6,6,1,4,1,0,0,40,33,0
33,4,141841,3,4,13,3,2,1,0,0,36,33,0
34,2,105540,15,2,2,0,4,1,0,2051,40,33,0
31,4,45604,3,2,9,0,4,1,0,0,54,33,0
40,4,218653,7,2,2,0,4,1,0,0,40,33,0
39,7,239409,3,2,3,0,4,1,0,0,50,33,0
59,4,115414,7,2,9,0,4,1,0,0,40,33,1
41,4,151736,0,4,12,1,4,1,0,0,40,33,0
33,2,377107,7,5,13,3,2,0,0,0,35,33,0
33,4,594187,15,2,9,0,4,1,0,1902,60,33,1
66,0,213477,11,0,0,1,4,1,0,0,10,33,0
52,4,46788,15,0,8,4,4,1,0,0,25,33,0
55,6,205296,7,2,4,5,4,0,0,0,50,33,0
33,0,160776,14,0,0,1,4,0,0,0,40,2,0
56,4,456592,3,0,13,4,4,0,0,0,37,33,0
52,2,255927,7,6,1,1,4,0,0,0,24,33,0
24,0,311949,3,4,0,1,1,0,0,0,45,0,0
34,7,20057,7,3,1,4,1,0,0,0,38,24,0
22,4,244366,15,4,2,3,4,1,0,0,40,33,0
27,4,132326,7,2,8,0,4,1,0,0,40,33,0
44,6,168443,3,2,4,0,4,1,0,0,60,33,0
33,6,222162,3,2,8,0,4,1,0,0,40,33,0
30,4,168443,3,5,13,4,4,0,0,0,30,33,0
35,1,185053,15,4,2,3,4,0,0,0,40,33,0
58,4,172618,6,2,2,0,4,1,0,0,45,33,1
29,4,472344,10,2,11,1,4,1,0,0,40,19,0
58,7,123329,3,4,1,1,4,0,0,0,16,33,0
50,4,266433,7,0,5,1,4,0,0,0,40,33,0
76,6,225964,7,6,4,1,4,1,0,0,8,33,0
49,4,332355,3,2,9,0,4,1,0,0,40,33,0
38,4,183279,7,2,8,0,4,1,0,0,43,33,0
50,5,194514,4,4,2,1,2,1,0,0,50,32,0
41,4,210922,7,2,6,0,2,1,0,0,55,0,0
44,6,172479,3,2,10,0,4,1,15024,0,60,33,1
42,1,122215,3,2,8,0,4,1,0,0,48,33,1
37,7,67083,7,2,2,2,1,1,0,0,40,1,0
22,0,166297,7,4,0,3,1,1,0,0,20,33,0
54,6,118365,0,0,13,1,2,0,0,0,10,33,0
50,5,198400,3,2,4,0,2,1,0,0,60,33,0
50,4,175029,14,2,2,0,4,1,0,0,40,33,1
27,4,318639,0,4,13,1,4,1,0,0,60,19,0
27,4,399123,3,4,11,2,2,1,0,1719,40,33,0
38,4,183279,7,2,9,0,4,1,0,0,44,33,1
27,4,243569,1,2,11,0,4,1,3942,0,40,33,0
28,7,155397,15,4,9,1,4,1,0,0,55,33,0
19,4,265576,3,4,11,3,4,1,0,0,50,33,0
32,4,53135,3,4,12,1,4,1,0,0,40,33,0
38,1,65706,7,0,9,4,4,0,0,0,38,33,0
41,4,150755,2,2,9,0,4,1,15024,0,50,12,1
51,4,59590,3,2,1,5,4,0,0,0,20,33,0
35,4,149347,3,4,8,1,4,1,0,0,70,33,0
22,4,202871,14,2,13,0,4,1,0,0,44,33,0
28,2,169069,3,4,3,1,4,1,0,0,40,33,0
27,4,132191,3,4,8,1,4,1,0,0,40,33,0
23,4,291248,3,4,12,2,2,1,0,0,40,33,0
36,5,200220,3,4,9,1,4,1,0,0,55,33,0
50,0,257117,12,2,0,0,4,1,0,0,50,33,0
35,1,207973,2,2,2,0,4,1,0,0,55,12,0
52,4,200419,13,5,2,1,4,0,0,0,50,33,0
47,4,348886,3,2,8,0,4,1,0,0,40,33,1
46,4,117849,7,2,4,0,4,1,15024,0,40,33,1
24,4,222993,3,4,12,3,4,1,0,0,40,33,0
44,2,263871,7,0,9,1,4,1,0,0,50,33,0
61,2,205711,3,2,2,0,4,1,0,0,30,33,1
27,4,123984,13,4,13,1,1,0,0,0,35,24,0
21,4,452640,3,4,8,1,4,1,0,0,40,33,0
57,2,31532,13,2,13,0,4,1,0,0,20,33,0
50,7,24647,7,2,1,0,4,1,0,0,40,33,1
35,4,406051,2,4,2,1,4,0,0,0,80,33,1
33,2,184440,8,4,12,1,4,1,0,0,36,33,0
21,4,198050,3,4,13,1,4,0,0,0,28,33,0
31,4,243773,12,4,13,4,4,0,0,0,20,33,0
39,4,174368,3,2,1,5,4,0,0,0,40,33,1
52,1,385183,15,2,1,0,4,1,0,0,40,33,1
53,4,98561,3,6,5,1,4,1,0,0,39,33,1
49,4,196571,15,2,4,0,4,1,0,0,45,33,1
36,1,44364,3,4,1,3,2,0,0,0,36,33,0
68,6,376957,10,2,8,0,2,1,0,0,6,33,0
40,4,105936,3,2,4,5,4,0,5013,0,20,33,0
46,7,222374,3,2,13,0,4,1,0,0,43,33,1
69,2,142297,0,2,1,5,4,0,0,0,17,33,0
18,7,389147,3,4,4,1,2,0,0,0,30,33,0
29,4,253003,7,4,8,1,4,1,0,2258,45,33,1
19,4,112432,3,2,11,0,4,1,0,0,58,33,0
33,5,202153,4,2,8,0,4,1,0,0,40,33,0
33,4,198103,3,4,8,3,4,1,0,0,40,33,0
26,4,39212,3,2,12,0,4,1,0,0,45,33,0
65,0,149049,3,2,0,0,4,1,0,0,40,33,0
39,4,160623,13,4,8,3,4,1,0,0,40,33,0
47,4,178686,14,4,13,1,4,1,0,0,40,33,0
36,4,300373,0,0,12,4,2,0,0,0,40,33,0
20,4,280714,7,4,13,3,4,1,0,0,40,33,0
67,5,323636,3,2,8,0,4,1,0,0,15,12,0
45,4,54260,3,4,10,1,4,1,0,0,60,33,0
53,6,240138,3,2,8,0,4,1,0,0,60,33,0
27,4,29732,15,4,2,1,4,0,4865,0,36,33,0
54,4,257337,7,2,8,0,4,1,0,0,40,33,1
42,6,352196,3,5,13,1,4,0,0,0,22,33,0
42,6,103980,14,2,2,0,4,1,0,0,50,33,0
24,6,216889,12,2,8,0,4,1,0,0,45,33,0
50,4,548361,15,2,5,0,4,1,0,0,20,33,1
51,4,274502,7,6,13,4,4,0,0,0,25,33,0
43,4,557349,0,2,6,0,4,1,0,0,40,36,0
37,4,446390,7,2,12,5,4,0,0,0,40,33,1
31,6,36592,3,2,10,0,4,1,0,0,91,33,0
43,4,336513,7,2,9,0,4,1,0,1902,40,33,1
35,4,24126,7,0,9,4,4,0,0,0,40,33,0
48,4,246367,7,6,1,1,4,0,0,0,50,33,0
21,4,215039,3,4,8,3,4,1,0,0,13,0,0
55,4,234213,3,2,6,0,4,1,0,0,60,33,0
20,4,24967,3,4,10,3,4,1,0,0,47,33,0
18,4,156764,1,4,13,3,4,1,0,0,40,33,0
65,0,244749,3,2,0,0,4,1,0,0,20,37,0
